date_pt,whale_presence_rating,vsr_season,s_fincount,fin_acoustic,s_humpbackcount,humpback_acoustic,s_bluecount,blue_acoustic,bwmv,bwmv_rating,blue_acoustic_count,fin_acoustic_count,humpback_acoustic_count,n_periods,blue_acoustic_percent,fin_acoustic_percent,humpback_acoustic_percent,zone
11/11/2021,Very High,active,0,High Rating,3,Medium Rating,0,Low Rating,0.53,low,0,4,3,29,0,14,10,Socal VSR
11/12/2021,Very High,active,0,Medium Rating,14,High Rating,0,Low Rating,0.53,low,0,1,18,26,0,4,69,Socal VSR
11/13/2021,Very High,active,0,High Rating,2,High Rating,0,Low Rating,0.56,low,0,11,11,27,0,41,41,Socal VSR
11/14/2021,Very High,active,0,High Rating,2,High Rating,0,Low Rating,0.57,low,0,8,5,27,0,30,19,Socal VSR
11/15/2021,Very High,active,0,High Rating,6,High Rating,0,Low Rating,0.59,low,0,2,8,13,0,15,62,Socal VSR
11/16/2021,Very High,active,0,Medium Rating,0,High Rating,0,Low Rating,0.59,low,0,1,9,20,0,5,45,Socal VSR
11/17/2021,Very High,active,0,Low Rating,0,High Rating,0,Low Rating,0.53,low,0,0,5,16,0,0,31,Socal VSR
11/18/2021,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,0.5,low,0,1,0,8,0,12,0,Socal VSR
11/19/2021,Very High,active,0,High Rating,7,High Rating,0,Low Rating,0.48,low,0,4,8,30,0,13,27,Socal VSR
11/20/2021,High,active,0,High Rating,2,High Rating,0,Medium Rating,0.48,low,1,24,12,44,2,55,27,Socal VSR
11/21/2021,Very High,active,0,High Rating,0,Medium Rating,0,Low Rating,0.47,low,0,9,2,24,0,38,8,Socal VSR
11/22/2021,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,0.46,low,0,2,0,6,0,33,0,Socal VSR
11/23/2021,Very High,active,0,Low Rating,6,Medium Rating,0,Low Rating,0.43,low,0,0,1,10,0,0,10,Socal VSR
11/24/2021,Very High,active,0,High Rating,4,High Rating,0,Low Rating,0.42,low,0,13,10,21,0,62,48,Socal VSR
11/25/2021,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,0.33,low,0,12,0,16,0,75,0,Socal VSR
11/26/2021,Very High,active,0,High Rating,6,Medium Rating,0,Low Rating,0.32,low,0,3,1,20,0,15,5,Socal VSR
11/27/2021,High,active,0,High Rating,1,High Rating,0,Low Rating,0.3,low,0,2,6,17,0,12,35,Socal VSR
11/28/2021,High,active,0,High Rating,1,Low Rating,0,Low Rating,0.33,low,0,2,0,17,0,12,0,Socal VSR
11/29/2021,Very High,active,0,High Rating,0,Low Rating,0,High Rating,0.39,low,7,6,0,26,27,23,0,Socal VSR
11/30/2021,Very High,active,0,High Rating,0,High Rating,0,High Rating,0.35,low,3,8,5,18,17,44,28,Socal VSR
12/1/2021,Very High,active,0,High Rating,0,High Rating,0,Low Rating,0.36,low,0,2,7,15,0,13,47,Socal VSR
12/2/2021,Very High,active,0,Low Rating,2,High Rating,0,Low Rating,0.34,low,0,0,2,3,0,0,67,Socal VSR
12/3/2021,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.35,low,0,0,0,6,0,0,0,Socal VSR
12/4/2021,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.3,low,0,0,0,4,0,0,0,Socal VSR
12/5/2021,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,0.28,low,0,9,0,13,0,69,0,Socal VSR
12/6/2021,High,active,0,High Rating,0,Low Rating,0,Low Rating,0.27,low,0,9,0,15,0,60,0,Socal VSR
12/7/2021,Very High,active,0,High Rating,0,Medium Rating,0,Low Rating,0.29,low,0,6,1,15,0,40,7,Socal VSR
12/8/2021,High,active,0,High Rating,0,Low Rating,0,Low Rating,0.32,low,0,13,0,23,0,57,0,Socal VSR
12/9/2021,High,active,0,High Rating,0,Low Rating,0,Low Rating,0.31,low,0,12,0,19,0,63,0,Socal VSR
12/10/2021,High,active,0,High Rating,0,Low Rating,0,Low Rating,0.29,low,0,32,0,34,0,94,0,Socal VSR
12/11/2021,High,active,0,High Rating,3,Low Rating,1,High Rating,0.19,low,3,9,0,21,14,43,0,Socal VSR
12/12/2021,High,active,1,High Rating,0,Low Rating,0,Low Rating,0.17,low,0,12,0,15,0,80,0,Socal VSR
12/13/2021,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.19,low,0,0,0,5,0,0,0,Socal VSR
12/14/2021,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,0.18,low,0,12,0,26,0,46,0,Socal VSR
12/15/2021,Very High,active,1,High Rating,3,Low Rating,0,Low Rating,0.12,low,0,5,0,9,0,56,0,Socal VSR
12/16/2021,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.1,low,0,8,0,14,0,57,0,Socal VSR
12/17/2021,High,inactive,0,High Rating,2,Low Rating,0,Low Rating,0.08,low,0,10,0,25,0,40,0,Socal VSR
12/18/2021,High,inactive,0,High Rating,0,Low Rating,0,Medium Rating,0.07,low,2,20,0,34,6,59,0,Socal VSR
12/19/2021,High,inactive,0,High Rating,2,Low Rating,0,High Rating,0.08,low,5,10,0,27,19,37,0,Socal VSR
12/20/2021,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.09,low,0,12,0,27,0,44,0,Socal VSR
12/21/2021,Very High,inactive,0,High Rating,0,Medium Rating,0,Low Rating,0.08,low,0,9,3,28,0,32,11,Socal VSR
12/22/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.08,low,0,8,7,25,0,32,28,Socal VSR
12/23/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.09,low,0,11,9,26,0,42,35,Socal VSR
12/24/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.11,low,0,4,21,28,0,14,75,Socal VSR
12/25/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.11,low,0,8,21,28,0,29,75,Socal VSR
12/26/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.11,low,0,10,6,25,0,40,24,Socal VSR
12/27/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.11,low,0,10,7,21,0,48,33,Socal VSR
12/28/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.07,low,0,4,3,20,0,20,15,Socal VSR
12/29/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.06,low,0,20,11,39,0,51,28,Socal VSR
12/30/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,4,7,16,0,25,44,Socal VSR
12/31/2021,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.06,low,0,3,8,19,0,16,42,Socal VSR
1/1/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,12,9,25,0,48,36,Socal VSR
1/2/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,4,7,19,0,21,37,Socal VSR
1/3/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.06,low,0,5,8,27,0,19,30,Socal VSR
1/4/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,8,9,24,0,33,38,Socal VSR
1/5/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,4,15,23,0,17,65,Socal VSR
1/6/2022,Very High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.05,low,0,0,21,27,0,0,78,Socal VSR
1/7/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,11,24,35,0,31,69,Socal VSR
1/8/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,8,19,31,0,26,61,Socal VSR
1/9/2022,Very High,inactive,0,High Rating,7,High Rating,0,Low Rating,0.05,low,0,3,20,26,0,12,77,Socal VSR
1/10/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,3,9,16,0,19,56,Socal VSR
1/11/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,2,12,19,0,11,63,Socal VSR
1/12/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,10,6,22,0,45,27,Socal VSR
1/13/2022,Very High,inactive,0,High Rating,0,Medium Rating,0,Low Rating,0.04,low,0,11,2,18,0,61,11,Socal VSR
1/14/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.05,low,0,4,3,15,0,27,20,Socal VSR
1/15/2022,Very High,inactive,0,High Rating,1,Low Rating,0,Low Rating,0.06,low,0,9,0,17,0,53,0,Socal VSR
1/16/2022,Very High,inactive,2,High Rating,0,Low Rating,0,Low Rating,0.07,low,0,26,0,29,0,90,0,Socal VSR
1/17/2022,Very High,inactive,0,High Rating,1,Low Rating,0,Low Rating,0.07,low,0,20,0,25,0,80,0,Socal VSR
1/18/2022,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.1,low,0,11,0,16,0,69,0,Socal VSR
1/19/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.09,low,0,9,0,12,0,75,0,Socal VSR
1/20/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.08,low,0,1,0,5,0,20,0,Socal VSR
1/21/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.08,low,0,3,0,12,0,25,0,Socal VSR
1/22/2022,High,inactive,0,High Rating,2,Low Rating,0,Low Rating,0.08,low,0,13,0,15,0,87,0,Socal VSR
1/23/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.08,low,0,1,0,4,0,25,0,Socal VSR
1/24/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.07,low,0,1,0,4,0,25,0,Socal VSR
1/25/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.08,low,0,2,0,7,0,29,0,Socal VSR
1/26/2022,High,inactive,0,Low Rating,3,Low Rating,0,Low Rating,0.08,low,0,0,0,2,0,0,0,Socal VSR
1/27/2022,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.09,low,0,0,0,1,0,0,0,Socal VSR
1/28/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.08,low,0,7,0,12,0,58,0,Socal VSR
1/29/2022,High,inactive,0,Low Rating,3,Low Rating,0,Low Rating,0.08,low,0,0,0,7,0,0,0,Socal VSR
1/30/2022,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.08,low,0,0,0,2,0,0,0,Socal VSR
1/31/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.08,low,0,4,0,8,0,50,0,Socal VSR
2/1/2022,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.09,low,0,9,0,69,0,13,0,Socal VSR
2/2/2022,High,inactive,0,Medium Rating,1,Low Rating,0,Low Rating,0.09,low,0,4,0,56,0,7,0,Socal VSR
2/3/2022,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.08,low,0,3,0,61,0,5,0,Socal VSR
2/4/2022,High,inactive,0,Low Rating,4,Medium Rating,0,Low Rating,0.08,low,0,0,2,62,0,0,3,Socal VSR
2/5/2022,High,inactive,0,Medium Rating,5,Low Rating,0,Low Rating,0.07,low,0,1,0,49,0,2,0,Socal VSR
2/6/2022,Very High,inactive,0,High Rating,2,Low Rating,0,Low Rating,0.07,low,0,2,0,7,0,29,0,Socal VSR
2/7/2022,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.07,low,0,9,0,13,0,69,0,Socal VSR
2/8/2022,Very High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,4,0,0,0,Socal VSR
2/9/2022,High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.08,low,0,1,4,9,0,11,44,Socal VSR
2/10/2022,High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.09,low,0,4,5,11,0,36,45,Socal VSR
2/11/2022,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.11,low,0,4,0,13,0,31,0,Socal VSR
2/12/2022,Very High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.16,low,0,0,0,11,0,0,0,Socal VSR
2/13/2022,Very High,inactive,0,High Rating,2,Low Rating,0,Low Rating,0.22,low,0,6,0,11,0,55,0,Socal VSR
2/14/2022,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,NA,offline,0,5,0,16,0,31,0,Socal VSR
2/15/2022,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.17,low,0,0,0,3,0,0,0,Socal VSR
2/16/2022,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.11,low,0,0,0,38,0,0,0,Socal VSR
2/17/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.09,low,0,1,6,59,0,2,10,Socal VSR
2/18/2022,High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.09,low,0,4,9,40,0,10,22,Socal VSR
2/19/2022,Very High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.09,low,0,10,0,65,0,15,0,Socal VSR
2/20/2022,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.09,low,0,5,0,62,0,8,0,Socal VSR
2/21/2022,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.08,low,0,0,0,51,0,0,0,Socal VSR
2/22/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.07,low,0,1,1,67,0,1,1,Socal VSR
2/23/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.06,low,0,3,1,52,0,6,2,Socal VSR
2/24/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.05,low,0,3,4,58,0,5,7,Socal VSR
2/25/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.04,low,0,3,1,64,0,5,2,Socal VSR
2/26/2022,High,inactive,0,Low Rating,2,High Rating,0,Low Rating,0.04,low,0,0,11,55,0,0,20,Socal VSR
2/27/2022,High,inactive,0,High Rating,4,High Rating,0,Low Rating,0.04,low,0,6,10,51,0,12,20,Socal VSR
2/28/2022,Very High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.04,low,0,3,0,67,0,4,0,Socal VSR
3/1/2022,Very High,inactive,0,High Rating,1,Low Rating,0,Low Rating,0.05,low,0,6,0,55,0,11,0,Socal VSR
3/2/2022,Very High,inactive,0,High Rating,1,Low Rating,0,Low Rating,0.08,low,0,11,0,51,0,22,0,Socal VSR
3/3/2022,Very High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.13,low,0,4,0,69,0,6,0,Socal VSR
3/4/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.07,low,0,3,2,64,0,5,3,Socal VSR
3/5/2022,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.05,low,0,4,0,67,0,6,0,Socal VSR
3/6/2022,High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.04,low,0,1,14,50,0,2,28,Socal VSR
3/7/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.04,low,0,1,8,60,0,2,13,Socal VSR
3/8/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.04,low,0,11,9,51,0,22,18,Socal VSR
3/9/2022,High,inactive,0,High Rating,0,Medium Rating,0,Low Rating,0.04,low,0,12,7,55,0,22,13,Socal VSR
3/10/2022,Very High,inactive,0,High Rating,0,Medium Rating,0,Low Rating,0.05,low,0,6,1,58,0,10,2,Socal VSR
3/11/2022,Very High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.06,low,0,5,0,75,0,7,0,Socal VSR
3/12/2022,High,inactive,0,High Rating,0,Medium Rating,0,Low Rating,0.08,low,0,7,3,65,0,11,5,Socal VSR
3/13/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.09,low,0,3,7,63,0,5,11,Socal VSR
3/14/2022,High,inactive,0,Low Rating,4,Medium Rating,0,Low Rating,0.11,low,0,0,2,67,0,0,3,Socal VSR
3/15/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.12,low,0,1,1,60,0,2,2,Socal VSR
3/16/2022,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.14,low,0,5,0,69,0,7,0,Socal VSR
3/17/2022,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.13,low,0,6,0,65,0,9,0,Socal VSR
3/18/2022,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.15,low,0,0,0,71,0,0,0,Socal VSR
3/19/2022,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.18,low,0,0,10,82,0,0,12,Socal VSR
3/20/2022,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.14,low,0,0,8,86,0,0,9,Socal VSR
3/21/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.1,low,0,1,17,41,0,2,41,Socal VSR
3/22/2022,Very High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.12,low,0,0,14,70,0,0,20,Socal VSR
3/23/2022,Very High,inactive,0,Medium Rating,1,Medium Rating,0,Low Rating,0.2,low,0,6,8,77,0,8,10,Socal VSR
3/24/2022,Very High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.35,low,0,2,7,72,0,3,10,Socal VSR
3/25/2022,Very High,inactive,0,Medium Rating,4,High Rating,0,Low Rating,0.29,low,0,1,16,48,0,2,33,Socal VSR
3/26/2022,Very High,inactive,0,Medium Rating,3,Medium Rating,0,Low Rating,0.23,low,0,4,6,62,0,6,10,Socal VSR
3/27/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.19,low,0,1,10,61,0,2,16,Socal VSR
3/28/2022,High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.15,low,0,4,15,50,0,8,30,Socal VSR
3/29/2022,Very High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.19,low,0,0,26,36,0,0,72,Socal VSR
3/30/2022,Very High,inactive,0,Medium Rating,3,High Rating,0,Low Rating,0.15,low,0,1,22,28,0,4,79,Socal VSR
3/31/2022,Very High,inactive,0,Low Rating,8,High Rating,0,Low Rating,0.17,low,0,0,16,49,0,0,33,Socal VSR
4/1/2022,Very High,inactive,0,Low Rating,13,High Rating,0,Low Rating,0.22,low,0,0,16,43,0,0,37,Socal VSR
4/2/2022,Very High,inactive,0,High Rating,4,High Rating,0,Low Rating,0.23,low,0,10,13,41,0,24,32,Socal VSR
4/3/2022,Very High,inactive,3,Medium Rating,32,High Rating,0,Low Rating,0.27,low,0,1,24,42,0,2,57,Socal VSR
4/4/2022,Very High,inactive,0,High Rating,12,High Rating,0,Low Rating,0.27,low,0,7,26,47,0,15,55,Socal VSR
4/5/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.3,low,0,4,20,37,0,11,54,Socal VSR
4/6/2022,Very High,inactive,0,Medium Rating,25,High Rating,0,Low Rating,0.29,low,0,1,20,38,0,3,53,Socal VSR
4/7/2022,Very High,inactive,0,High Rating,3,High Rating,0,Low Rating,0.41,low,0,5,23,33,0,15,70,Socal VSR
4/8/2022,Very High,inactive,1,Medium Rating,3,High Rating,0,Low Rating,0.53,low,0,2,24,43,0,5,56,Socal VSR
4/9/2022,Very High,inactive,0,Medium Rating,19,High Rating,0,Low Rating,0.53,low,0,1,15,54,0,2,28,Socal VSR
4/10/2022,Very High,inactive,0,Medium Rating,4,High Rating,0,Low Rating,0.52,low,0,1,19,41,0,2,46,Socal VSR
4/11/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.45,low,0,3,15,66,0,5,23,Socal VSR
4/12/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.22,low,0,3,12,58,0,5,21,Socal VSR
4/13/2022,Very High,inactive,0,Medium Rating,0,High Rating,1,Low Rating,NA,offline,0,2,8,52,0,4,15,Socal VSR
4/14/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.16,low,0,3,17,62,0,5,27,Socal VSR
4/15/2022,High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.17,low,0,4,15,58,0,7,26,Socal VSR
4/16/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.18,low,0,1,18,55,0,2,33,Socal VSR
4/17/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.18,low,0,2,22,26,0,8,85,Socal VSR
4/18/2022,Very High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.16,low,0,0,17,37,0,0,46,Socal VSR
4/19/2022,Very High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.17,low,0,0,21,51,0,0,41,Socal VSR
4/20/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.18,low,0,2,10,56,0,4,18,Socal VSR
4/21/2022,Very High,inactive,0,Medium Rating,2,High Rating,0,Low Rating,0.18,low,0,3,10,46,0,7,22,Socal VSR
4/22/2022,High,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.13,low,0,3,6,66,0,5,9,Socal VSR
4/23/2022,Very High,inactive,0,High Rating,0,High Rating,0,Low Rating,0.12,low,0,5,19,41,0,12,46,Socal VSR
4/24/2022,Very High,inactive,0,Medium Rating,13,High Rating,0,Low Rating,0.12,low,0,1,11,42,0,2,26,Socal VSR
4/25/2022,Very High,inactive,0,Low Rating,2,High Rating,0,Low Rating,0.14,low,0,0,26,41,0,0,63,Socal VSR
4/26/2022,Very High,inactive,0,Medium Rating,0,High Rating,0,Low Rating,0.23,low,0,1,16,45,0,2,36,Socal VSR
4/27/2022,Very High,inactive,0,Medium Rating,5,Medium Rating,0,Low Rating,NA,offline,0,2,1,85,0,2,1,Socal VSR
4/28/2022,Very High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.22,low,0,0,0,90,0,0,0,Socal VSR
4/29/2022,Very High,inactive,0,Medium Rating,1,High Rating,0,Low Rating,0.2,low,0,1,10,66,0,2,15,Socal VSR
4/30/2022,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.22,low,0,0,4,60,0,0,7,Socal VSR
5/1/2022,High,active,0,Medium Rating,0,High Rating,0,Low Rating,0.28,low,0,1,26,56,0,2,46,Socal VSR
5/2/2022,Very High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,0.32,low,0,4,8,59,0,7,14,Socal VSR
5/3/2022,Very High,active,0,Low Rating,1,High Rating,0,Low Rating,0.35,low,0,0,13,63,0,0,21,Socal VSR
5/4/2022,Very High,active,0,Low Rating,1,High Rating,0,Low Rating,0.36,low,0,0,13,62,0,0,21,Socal VSR
5/5/2022,Very High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,0.4,low,0,1,7,58,0,2,12,Socal VSR
5/6/2022,High,active,0,High Rating,2,Medium Rating,0,Low Rating,0.39,low,0,12,6,68,0,18,9,Socal VSR
5/7/2022,High,active,0,High Rating,0,High Rating,0,Low Rating,0.36,low,0,11,13,55,0,20,24,Socal VSR
5/8/2022,Very High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.39,low,0,0,9,76,0,0,12,Socal VSR
5/9/2022,Very High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,0.28,low,0,1,5,86,0,1,6,Socal VSR
5/10/2022,Very High,active,0,Low Rating,0,High Rating,0,Low Rating,0.21,low,0,0,16,72,0,0,22,Socal VSR
5/11/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.17,low,0,0,0,88,0,0,0,Socal VSR
5/12/2022,Very High,active,0,Medium Rating,2,Medium Rating,0,Low Rating,0.17,low,0,1,2,92,0,1,2,Socal VSR
5/13/2022,High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,0.18,low,0,2,6,72,0,3,8,Socal VSR
5/14/2022,High,active,0,Medium Rating,2,Medium Rating,0,Low Rating,0.26,low,0,3,5,73,0,4,7,Socal VSR
5/15/2022,High,active,0,High Rating,0,Medium Rating,0,Low Rating,0.41,low,0,15,2,66,0,23,3,Socal VSR
5/16/2022,High,active,0,High Rating,0,Medium Rating,0,Medium Rating,0.39,low,2,10,3,81,2,12,4,Socal VSR
5/17/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.34,low,0,5,0,57,0,9,0,Socal VSR
5/18/2022,High,active,0,High Rating,4,Medium Rating,0,Low Rating,0.3,low,0,6,3,60,0,10,5,Socal VSR
5/19/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.33,low,0,2,0,75,0,3,0,Socal VSR
5/20/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.29,low,0,3,0,66,0,5,0,Socal VSR
5/21/2022,High,active,0,Medium Rating,7,Medium Rating,0,Low Rating,NA,offline,0,6,2,73,0,8,3,Socal VSR
5/22/2022,Very High,active,0,Medium Rating,0,Low Rating,0,Medium Rating,0.4,low,1,4,0,75,1,5,0,Socal VSR
5/23/2022,Very High,active,0,Low Rating,7,Medium Rating,0,Low Rating,0.38,low,0,0,3,83,0,0,4,Socal VSR
5/24/2022,Very High,active,0,Low Rating,9,Medium Rating,0,Low Rating,0.37,low,0,0,2,74,0,0,3,Socal VSR
5/25/2022,Very High,active,0,Low Rating,10,Low Rating,0,Low Rating,0.45,low,0,0,0,83,0,0,0,Socal VSR
5/26/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.54,low,0,0,0,63,0,0,0,Socal VSR
5/27/2022,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,0.5,low,0,6,0,58,0,10,0,Socal VSR
5/28/2022,Very High,active,0,Medium Rating,4,Low Rating,0,Low Rating,0.54,low,0,2,0,56,0,4,0,Socal VSR
5/29/2022,Very High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.49,low,0,1,0,53,0,2,0,Socal VSR
5/30/2022,Very High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.48,low,0,4,0,77,0,5,0,Socal VSR
5/31/2022,High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,0.49,low,0,6,1,73,0,8,1,Socal VSR
6/1/2022,High,active,0,High Rating,0,Low Rating,0,Low Rating,0.47,low,0,5,0,52,0,10,0,Socal VSR
6/2/2022,High,active,0,High Rating,2,Low Rating,0,Medium Rating,0.53,low,1,15,0,64,2,23,0,Socal VSR
6/3/2022,High,active,0,High Rating,0,Low Rating,0,Low Rating,0.58,low,0,11,0,58,0,19,0,Socal VSR
6/4/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.55,low,0,3,0,63,0,5,0,Socal VSR
6/5/2022,High,active,0,Medium Rating,0,Low Rating,0,Medium Rating,0.55,low,5,4,0,81,6,5,0,Socal VSR
6/6/2022,High,active,0,Medium Rating,0,Low Rating,0,Medium Rating,0.56,low,1,3,0,77,1,4,0,Socal VSR
6/7/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.58,low,0,1,0,77,0,1,0,Socal VSR
6/8/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.59,low,0,2,0,64,0,3,0,Socal VSR
6/9/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.57,low,0,1,0,84,0,1,0,Socal VSR
6/10/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.64,low,0,3,0,66,0,5,0,Socal VSR
6/11/2022,High,active,0,Low Rating,1,Low Rating,0,Low Rating,0.68,low,0,0,0,73,0,0,0,Socal VSR
6/12/2022,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.7,low,0,2,0,82,0,2,0,Socal VSR
6/13/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.67,low,1,0,0,63,2,0,0,Socal VSR
